Transaction_ID,Date,Customer_ID,Age,Gender,Category,Product,Region,Quantity,Price,Discount_Percent,Sales
624,2025-07-26,C1267,43,Female,Home & Kitchen,Cookware,East,3,4170.47,10,11260.27
625,2026-01-04,C1220,18,Male,Groceries,Milk,West,2,2515.74,15,4276.76
626,2025-12-25,C1154,55,Female,Home & Kitchen,Table,West,4,3664.6,10,13192.56
627,2026-08-23,C1208,30,Male,Groceries,Bread,North,5,2672.08,20,10688.32
628,2025-03-16,C1007,63,Female,Clothing,Jeans,East,1,4834.41,15,4109.25
629,2026-06-24,C1235,64,Male,Home & Kitchen,Chair,South,1,1291.85,5,1227.26
630,2025-11-30,C1035,47,Female,Electronics,Smartphone,North,5,17031.33,15,72383.15
631,2025-03-20,C1110,42,Male,Groceries,Coffee,South,6,1805.91,20,8668.37
632,2026-05-21,C1087,42,Female,Clothing,Jacket,East,7,3101.32,15,18452.85
633,2026-03-17,C1230,44,Female,Clothing,T-Shirt,North,2,1028.31,5,1953.79
634,2026-03-03,C1218,21,Male,Electronics,Tablet,East,5,33813.5,15,143707.38
635,2025-10-19,C1244,60,Male,Clothing,Jeans,West,1,538.04,20,430.43
636,2026-06-12,C1047,48,Female,Clothing,T-Shirt,North,2,901.83,20,1442.93
637,2026-06-26,C1158,39,Male,Electronics,Headphones,South,6,37781.17,0,226687.02
638,2025-09-12,C1253,18,Male,Home & Kitchen,Cookware,South,6,1830.98,5,10436.59
639,2026-08-21,C1019,54,Female,Clothing,Jacket,East,2,926.91,15,1575.75
640,2025-08-17,C1012,47,Male,Clothing,T-Shirt,East,6,3377.64,0,20265.84
641,2025-06-10,C1235,32,Female,Electronics,Smartphone,West,5,744.07,20,2976.28
642,2025-05-15,C1171,35,Female,Groceries,Rice,South,4,320.1,10,1152.36
643,2026-06-07,C1068,35,Female,Electronics,Smartphone,North,1,41785.09,5,39695.84
644,2025-01-25,C1185,38,Male,Clothing,T-Shirt,East,6,1129.96,5,6440.77
645,2025-06-28,C1119,26,Female,Home & Kitchen,Table,North,6,864.91,15,4411.04
646,2025-02-22,C1251,56,Female,Clothing,Shoes,East,5,3041.58,5,14447.5
647,2025-12-14,C1029,32,Male,Groceries,Rice,South,3,858.67,10,2318.41
648,2025-03-08,C1008,37,Male,Home & Kitchen,Table,West,6,2582.95,10,13947.93
649,2025-07-14,C1009,31,Male,Groceries,Rice,North,3,402.22,20,965.33
650,2026-03-01,C1278,41,Male,Electronics,Headphones,North,7,38912.78,5,258769.99
651,2025-11-02,C1012,42,Male,Home & Kitchen,Mixer,West,2,4732.56,0,9465.12
652,2025-06-20,C1134,64,Male,Clothing,Jeans,East,6,1266.94,0,7601.64
653,2025-11-11,C1092,44,Female,Electronics,Smartphone,East,6,19168.76,15,97760.68
654,2025-09-06,C1006,33,Female,Electronics,Tablet,West,4,29022.99,15,98678.17
655,2025-05-28,C1118,35,Male,Groceries,Milk,South,5,1222.77,0,6113.85
656,2026-05-10,C1114,64,Male,Clothing,Jeans,East,7,606.2,15,3606.89
657,2025-01-14,C1045,61,Female,Groceries,Bread,North,3,1658.37,5,4726.35
658,2025-03-17,C1220,45,Female,Electronics,Headphones,East,3,48913.21,10,132065.67
659,2025-05-06,C1177,54,Female,Electronics,Headphones,East,4,40227.86,20,128729.15
660,2025-12-09,C1150,33,Female,Clothing,Jacket,West,3,2325.24,20,5580.58
661,2026-03-15,C1214,38,Female,Groceries,Coffee,West,5,708.4,15,3010.7
662,2025-03-05,C1158,30,Male,Electronics,Laptop,South,1,10494.94,10,9445.45
663,2026-04-11,C1088,64,Female,Groceries,Bread,East,1,3296.72,10,2967.05
664,2025-12-13,C1137,62,Male,Clothing,Jacket,East,2,264.41,10,475.94
665,2025-04-11,C1246,45,Male,Electronics,Smartphone,West,5,24460.07,15,103955.3
666,2025-05-14,C1249,55,Female,Electronics,Smartphone,North,1,16020.35,0,16020.35
667,2025-12-21,C1225,41,Male,Groceries,Milk,South,2,4710.3,20,7536.48
668,2025-02-04,C1190,18,Female,Home & Kitchen,Mixer,North,4,2066.46,20,6612.67
669,2025-12-11,C1226,46,Male,Electronics,Laptop,East,4,6172.6,5,23455.88
670,2025-02-11,C1236,57,Male,Groceries,Rice,South,6,4569.56,0,27417.36
671,2025-03-11,C1048,60,Male,Clothing,T-Shirt,East,5,2990.54,20,11962.16
672,2026-08-23,C1244,26,Male,Clothing,Jeans,East,6,3588.75,5,20455.88
673,2026-01-23,C1209,33,Male,Home & Kitchen,Table,East,1,1578.57,5,1499.64
674,2025-03-20,C1146,64,Female,Electronics,Tablet,North,5,22980.08,15,97665.34
675,2025-04-05,C1105,25,Male,Electronics,Tablet,West,2,36822.31,20,58915.7
676,2026-04-30,C1298,30,Female,Groceries,Milk,West,1,731.27,10,658.14
677,2025-11-04,C1199,19,Female,Electronics,Tablet,West,5,12029.41,0,60147.05
678,2025-05-31,C1157,31,Female,Home & Kitchen,Table,East,7,4883.98,20,27350.29
679,2025-07-02,C1209,62,Female,Electronics,Headphones,North,7,34613.62,5,230180.57
680,2025-04-09,C1082,28,Female,Electronics,Smartphone,West,7,31637.76,10,199317.89
681,2026-04-12,C1144,41,Male,Home & Kitchen,Mixer,West,3,2021.49,15,5154.8
682,2026-04-12,C1100,24,Female,Groceries,Rice,East,4,4490.13,0,17960.52
683,2026-08-07,C1210,45,Female,Electronics,Laptop,West,7,13444.02,10,84697.33
684,2025-01-07,C1155,27,Female,Groceries,Milk,West,1,1547.21,20,1237.77
685,2025-05-06,C1174,41,Male,Electronics,Smartphone,South,2,47256.7,20,75610.72
686,2025-03-16,C1166,31,Male,Groceries,Bread,South,6,1594.72,10,8611.49
687,2025-11-24,C1179,37,Female,Home & Kitchen,Mixer,West,6,3328.45,10,17973.63
688,2025-07-10,C1200,21,Male,Clothing,Jacket,East,7,701.85,0,4912.95
689,2025-01-01,C1219,33,Female,Groceries,Milk,East,5,315.49,10,1419.71
690,2026-07-29,C1165,58,Male,Home & Kitchen,Table,East,1,4111.73,5,3906.14
691,2026-01-07,C1175,52,Female,Electronics,Headphones,South,5,49063.96,10,220787.82
692,2025-01-24,C1116,40,Female,Groceries,Coffee,South,5,4614.85,0,23074.25
693,2025-09-28,C1050,53,Male,Clothing,Jeans,West,2,283.62,10,510.52
694,2026-05-03,C1189,49,Female,Groceries,Bread,South,6,4713.19,0,28279.14
695,2025-11-30,C1098,35,Female,Home & Kitchen,Mixer,East,5,4880.11,15,20740.47
696,2026-07-04,C1014,25,Male,Electronics,Headphones,South,7,6182.22,0,43275.54
697,2025-12-06,C1085,39,Male,Clothing,T-Shirt,North,5,3332.57,20,13330.28
698,2025-09-30,C1130,21,Male,Home & Kitchen,Chair,East,2,3384.06,10,6091.31
699,2025-11-21,C1069,37,Female,Clothing,Jeans,West,6,1592.28,0,9553.68
700,2026-03-02,C1185,19,Male,Groceries,Rice,East,5,1061.0,20,4244.0
701,2026-02-26,C1251,63,Male,Home & Kitchen,Chair,South,6,3724.35,20,17876.88
702,2025-09-17,C1125,35,Male,Groceries,Rice,East,7,2181.15,15,12977.84
703,2026-03-15,C1228,23,Female,Groceries,Coffee,West,1,3607.65,0,3607.65
704,2025-01-13,C1018,30,Male,Clothing,Jacket,North,2,989.88,0,1979.76
705,2025-07-01,C1286,51,Female,Groceries,Bread,West,5,2569.03,5,12202.89
706,2025-07-12,C1068,63,Male,Groceries,Bread,West,2,4935.13,5,9376.75
707,2026-03-07,C1298,23,Female,Clothing,Jacket,West,5,3546.54,0,17732.7
708,2026-01-04,C1024,64,Male,Home & Kitchen,Table,East,6,4959.85,0,29759.1
709,2026-07-28,C1286,46,Female,Clothing,Jacket,East,1,1492.24,10,1343.02
710,2026-06-27,C1158,65,Female,Home & Kitchen,Chair,East,5,3700.18,5,17575.85
711,2025-07-26,C1110,39,Male,Clothing,T-Shirt,West,6,1635.99,0,9815.94
712,2025-04-24,C1198,54,Male,Groceries,Bread,East,1,399.15,10,359.24
713,2025-03-02,C1054,57,Female,Electronics,Headphones,West,5,42996.3,15,182734.28
714,2025-09-30,C1187,40,Male,Home & Kitchen,Mixer,West,4,4677.24,10,16838.06
715,2026-03-28,C1206,31,Female,Electronics,Headphones,East,4,14519.53,20,46462.5
716,2025-03-22,C1140,23,Female,Home & Kitchen,Table,West,2,879.45,20,1407.12
717,2025-02-27,C1198,36,Female,Electronics,Tablet,South,1,7873.09,20,6298.47
718,2026-01-26,C1044,44,Female,Electronics,Laptop,North,7,47545.85,20,266256.76
719,2025-07-04,C1069,19,Male,Groceries,Coffee,South,5,4271.99,10,19223.95
720,2025-06-03,C1035,32,Male,Electronics,Tablet,East,7,31050.04,20,173880.22
721,2025-11-10,C1032,48,Female,Electronics,Smartphone,East,1,46909.4,10,42218.46
722,2026-06-02,C1103,27,Male,Groceries,Rice,South,1,2831.23,15,2406.55
723,2025-07-28,C1097,27,Male,Clothing,Jeans,East,4,2782.08,15,9459.07
724,2025-02-01,C1015,44,Female,Groceries,Milk,North,3,3231.84,0,9695.52
725,2025-10-19,C1114,24,Male,Home & Kitchen,Chair,East,3,4014.65,5,11441.75
726,2025-03-15,C1025,54,Female,Electronics,Headphones,East,4,1364.9,5,5186.62
727,2025-08-17,C1130,49,Male,Electronics,Smartphone,West,1,4120.98,0,4120.98
728,2025-04-27,C1094,57,Female,Clothing,Shoes,East,1,1747.05,0,1747.05
729,2025-10-01,C1042,65,Female,Electronics,Laptop,North,2,44235.49,5,84047.43
730,2025-06-06,C1223,21,Female,Electronics,Smartphone,East,1,18666.9,0,18666.9
731,2025-07-24,C1079,44,Male,Home & Kitchen,Cookware,West,7,4410.43,0,30873.01
732,2025-06-03,C1154,63,Female,Electronics,Headphones,North,3,4446.75,5,12673.24
733,2025-09-30,C1076,20,Male,Clothing,Shoes,North,5,992.17,0,4960.85
734,2025-02-15,C1189,18,Male,Groceries,Milk,North,3,4929.55,15,12570.35
735,2025-05-14,C1148,33,Male,Clothing,Jeans,North,2,2937.94,15,4994.5
736,2026-06-22,C1121,62,Female,Clothing,Jacket,East,2,1060.12,0,2120.24
737,2026-05-29,C1108,47,Male,Groceries,Coffee,West,4,3589.87,10,12923.53
738,2025-10-09,C1149,45,Female,Clothing,Shoes,West,1,3551.03,5,3373.48
739,2025-12-03,C1254,65,Female,Home & Kitchen,Chair,South,2,4887.55,20,7820.08
740,2025-11-18,C1100,31,Female,Home & Kitchen,Cookware,East,3,4696.64,15,11976.43
741,2025-07-11,C1278,35,Female,Clothing,Shoes,West,5,2602.6,20,10410.4
742,2025-03-25,C1155,60,Male,Groceries,Milk,West,6,1662.83,10,8979.28
743,2026-01-13,C1069,40,Male,Groceries,Bread,North,5,950.0,10,4275.0
744,2025-06-03,C1149,28,Female,Electronics,Headphones,West,3,9904.7,0,29714.1
745,2025-12-30,C1119,63,Female,Clothing,Shoes,North,5,2205.21,5,10474.75
746,2026-05-31,C1106,38,Female,Clothing,Jeans,North,1,650.45,10,585.41
747,2025-03-22,C1262,25,Male,Home & Kitchen,Chair,East,5,664.33,15,2823.4
748,2025-01-02,C1008,28,Female,Groceries,Bread,North,1,3032.22,0,3032.22
749,2026-04-22,C1253,31,Female,Home & Kitchen,Chair,South,5,4035.61,15,17151.34
750,2026-04-23,C1167,37,Female,Clothing,T-Shirt,East,6,2812.95,5,16033.81
751,2026-07-10,C1086,61,Female,Groceries,Rice,East,1,3637.25,20,2909.8
752,2025-10-21,C1051,27,Female,Clothing,Jeans,West,6,2786.43,5,15882.65
753,2026-03-19,C1018,45,Male,Electronics,Tablet,West,6,30747.89,0,184487.34
754,2025-06-29,C1032,59,Female,Home & Kitchen,Cookware,North,2,1015.04,0,2030.08
755,2026-07-30,C1232,50,Male,Groceries,Bread,South,2,2041.42,20,3266.27
756,2026-03-11,C1246,35,Female,Clothing,Jacket,South,1,1996.64,15,1697.14
757,2025-12-09,C1177,28,Female,Home & Kitchen,Cookware,South,5,4429.8,20,17719.2
758,2025-02-11,C1210,54,Female,Clothing,Shoes,East,1,3023.92,0,3023.92
759,2025-05-20,C1280,51,Male,Clothing,Jacket,North,3,1445.5,0,4336.5
760,2026-02-18,C1182,30,Male,Home & Kitchen,Chair,North,1,2759.26,5,2621.3
761,2025-04-18,C1156,35,Male,Groceries,Milk,North,3,556.72,15,1419.64
762,2025-03-29,C1204,33,Male,Clothing,Shoes,West,2,102.23,5,194.24
763,2026-02-01,C1005,28,Female,Clothing,Shoes,West,1,2061.76,20,1649.41
764,2025-02-09,C1255,32,Female,Electronics,Laptop,West,5,15879.13,5,75425.87
765,2025-01-26,C1151,46,Male,Electronics,Smartphone,West,1,10530.95,15,8951.31
766,2025-05-24,C1189,21,Female,Electronics,Laptop,West,1,49234.26,20,39387.41
767,2026-08-25,C1256,65,Male,Groceries,Rice,West,2,220.43,15,374.73
768,2025-11-08,C1099,22,Female,Electronics,Tablet,South,5,45670.16,15,194098.18
769,2026-08-13,C1075,59,Female,Clothing,T-Shirt,West,7,4709.61,5,31318.91
770,2025-11-03,C1074,60,Male,Electronics,Laptop,East,7,35070.34,20,196393.9
771,2026-06-06,C1004,48,Female,Clothing,Jacket,West,5,2025.67,10,9115.52
772,2026-02-24,C1101,20,Male,Home & Kitchen,Cookware,North,1,2055.49,5,1952.72
773,2025-08-14,C1105,31,Female,Electronics,Smartphone,North,3,47389.54,0,142168.62
774,2025-12-02,C1076,22,Female,Electronics,Headphones,South,5,12202.96,15,51862.58
775,2025-06-19,C1246,56,Female,Electronics,Headphones,North,2,6000.1,10,10800.18
776,2025-02-28,C1199,40,Female,Clothing,Jeans,North,7,2125.71,0,14879.97
777,2026-01-15,C1080,64,Male,Home & Kitchen,Cookware,East,7,3997.1,10,25181.73
778,2025-08-02,C1114,29,Male,Groceries,Coffee,North,6,1960.95,15,10000.85
779,2025-09-03,C1084,32,Male,Home & Kitchen,Cookware,West,7,4376.37,5,29102.86
780,2025-02-06,C1045,35,Female,Home & Kitchen,Mixer,South,5,1489.84,5,7076.74
781,2025-10-27,C1007,61,Male,Home & Kitchen,Cookware,West,4,3911.24,20,12515.97
782,2025-02-11,C1297,30,Male,Groceries,Milk,North,2,1747.98,5,3321.16
783,2025-05-08,C1179,38,Female,Clothing,Jeans,North,2,3562.87,15,6056.88
784,2025-02-18,C1265,34,Male,Home & Kitchen,Mixer,South,7,3197.76,20,17907.46
785,2026-07-29,C1147,53,Female,Electronics,Smartphone,North,7,20778.98,10,130907.57
786,2026-01-13,C1108,27,Male,Electronics,Smartphone,South,1,28464.75,10,25618.28
787,2025-04-02,C1127,33,Female,Electronics,Laptop,South,7,16857.24,20,94400.54
788,2025-06-05,C1005,38,Female,Groceries,Coffee,East,4,2759.16,0,11036.64
789,2025-07-12,C1237,20,Female,Clothing,T-Shirt,North,5,4127.05,0,20635.25
790,2025-02-24,C1172,62,Female,Groceries,Rice,North,3,3663.51,20,8792.42
791,2026-05-12,C1087,26,Male,Home & Kitchen,Table,North,7,1994.9,20,11171.44
792,2025-02-11,C1276,26,Male,Clothing,Jacket,East,3,3414.54,5,9731.44
793,2026-06-13,C1246,24,Male,Groceries,Milk,East,7,3457.28,10,21780.86
794,2025-07-23,C1196,41,Male,Home & Kitchen,Cookware,North,5,325.75,0,1628.75
795,2025-02-26,C1211,29,Female,Home & Kitchen,Table,North,6,1512.34,5,8620.34
796,2025-12-01,C1288,26,Male,Clothing,Shoes,West,3,893.79,0,2681.37
797,2025-07-30,C1076,37,Male,Home & Kitchen,Cookware,North,5,2593.64,10,11671.38
798,2025-04-06,C1103,39,Female,Electronics,Laptop,West,1,11876.23,10,10688.61
799,2025-03-23,C1072,48,Female,Clothing,Shoes,South,3,3549.43,10,9583.46
800,2026-05-26,C1201,63,Female,Groceries,Coffee,East,2,700.49,10,1260.88
801,2025-06-07,C1004,56,Female,Groceries,Bread,West,2,1275.78,15,2168.83
802,2025-11-07,C1068,32,Female,Electronics,Tablet,North,4,8115.62,15,27593.11
803,2025-05-13,C1108,59,Female,Electronics,Headphones,West,1,2490.9,5,2366.36
804,2025-05-02,C1017,21,Male,Home & Kitchen,Table,South,2,3907.86,15,6643.36
805,2026-05-13,C1045,51,Female,Electronics,Headphones,East,3,30405.49,5,86655.65
806,2026-05-30,C1214,39,Female,Clothing,Jeans,East,2,2116.09,10,3808.96
807,2026-06-03,C1269,19,Female,Groceries,Rice,South,4,2443.57,0,9774.28
808,2025-11-21,C1219,30,Male,Groceries,Coffee,North,1,1392.15,10,1252.94
809,2025-09-16,C1168,65,Female,Home & Kitchen,Chair,East,4,4364.35,10,15711.66
810,2025-11-20,C1141,44,Female,Groceries,Coffee,North,4,2189.54,20,7006.53
811,2026-08-12,C1180,19,Female,Home & Kitchen,Cookware,West,1,351.48,0,351.48
812,2026-03-15,C1227,29,Female,Groceries,Bread,North,2,2248.71,10,4047.68
813,2026-05-08,C1268,30,Female,Home & Kitchen,Table,South,7,310.24,0,2171.68
814,2026-07-01,C1259,22,Female,Electronics,Laptop,East,6,28456.6,20,136591.68
815,2025-04-26,C1162,20,Female,Clothing,Jacket,East,5,2868.06,5,13623.28
816,2026-03-23,C1020,51,Female,Groceries,Rice,West,7,1517.4,0,10621.8
817,2026-01-30,C1091,63,Female,Electronics,Tablet,South,7,14967.95,20,83820.52
818,2026-01-04,C1072,54,Male,Clothing,Shoes,West,6,3160.61,15,16119.11
819,2025-06-15,C1293,47,Male,Electronics,Smartphone,East,2,26482.5,5,50316.75
820,2025-03-23,C1087,50,Female,Home & Kitchen,Chair,South,7,710.41,15,4226.94
821,2026-04-09,C1092,56,Male,Clothing,Jacket,West,2,4391.78,20,7026.85
822,2025-05-08,C1007,59,Male,Home & Kitchen,Mixer,North,3,1612.93,20,3871.03
823,2026-07-19,C1224,43,Female,Groceries,Milk,East,5,4717.76,5,22409.36
824,2025-06-28,C1039,21,Female,Groceries,Rice,East,5,4298.12,5,20416.07
825,2026-03-18,C1203,44,Male,Home & Kitchen,Cookware,North,5,4656.83,0,23284.15
826,2025-06-13,C1111,35,Male,Groceries,Bread,North,6,4879.23,10,26347.84
827,2025-10-08,C1043,55,Female,Groceries,Bread,East,3,3268.43,0,9805.29
828,2026-05-24,C1069,26,Female,Groceries,Bread,South,2,4140.63,15,7039.07
829,2025-03-17,C1164,38,Male,Home & Kitchen,Chair,East,5,4737.06,5,22501.04
830,2025-08-06,C1189,38,Male,Clothing,Shoes,South,1,4906.17,20,3924.94
831,2025-09-28,C1123,33,Male,Clothing,Jacket,West,4,332.62,20,1064.38
832,2025-07-27,C1235,38,Female,Electronics,Headphones,South,4,35815.22,20,114608.7
833,2025-12-24,C1174,42,Male,Groceries,Milk,West,2,1261.04,10,2269.87
834,2025-07-19,C1248,37,Female,Home & Kitchen,Mixer,South,5,3374.72,20,13498.88
835,2025-09-28,C1094,43,Female,Clothing,Jacket,North,2,1744.86,0,3489.72
836,2025-12-08,C1232,46,Female,Clothing,Shoes,South,4,981.75,20,3141.6
837,2025-08-13,C1073,44,Female,Home & Kitchen,Cookware,North,6,1054.12,20,5059.78
838,2025-08-08,C1215,46,Male,Clothing,T-Shirt,South,3,1339.0,15,3414.45
839,2026-06-21,C1073,44,Male,Groceries,Milk,East,4,1454.8,5,5528.24
840,2025-03-08,C1006,23,Male,Clothing,Jeans,South,4,1749.34,20,5597.89
841,2026-02-08,C1103,41,Female,Clothing,Jeans,West,2,4180.57,15,7106.97
842,2026-04-23,C1105,64,Male,Electronics,Laptop,South,1,21656.27,20,17325.02
843,2026-03-25,C1024,27,Male,Groceries,Bread,West,6,3125.07,20,15000.34
844,2025-04-25,C1068,60,Male,Home & Kitchen,Cookware,East,3,3247.34,0,9742.02
845,2025-06-27,C1215,24,Male,Electronics,Smartphone,East,3,14683.22,0,44049.66
846,2025-06-25,C1079,19,Male,Groceries,Coffee,East,7,4399.8,0,30798.6
847,2025-01-28,C1001,52,Female,Groceries,Coffee,South,4,2751.06,20,8803.39
848,2026-08-18,C1065,22,Female,Clothing,Shoes,East,1,2894.18,5,2749.47
849,2025-06-30,C1164,21,Female,Clothing,Shoes,West,3,3681.53,20,8835.67
850,2026-06-18,C1066,38,Female,Electronics,Smartphone,West,2,6318.29,5,12004.75
851,2026-08-20,C1273,33,Female,Home & Kitchen,Table,East,7,1367.2,5,9091.88
852,2026-05-29,C1244,65,Female,Groceries,Rice,South,7,4958.54,20,27767.82
853,2026-05-10,C1002,58,Male,Groceries,Rice,East,3,1170.07,5,3334.7
854,2026-01-24,C1106,49,Female,Electronics,Smartphone,East,4,31568.7,15,107333.58
855,2025-04-10,C1146,26,Female,Electronics,Laptop,North,5,12042.68,0,60213.4
856,2025-06-06,C1260,35,Female,Electronics,Laptop,North,2,36080.63,5,68553.2
857,2025-03-03,C1102,62,Female,Electronics,Tablet,South,7,11828.06,10,74516.78
858,2025-11-09,C1196,31,Male,Clothing,Jacket,West,4,4107.4,0,16429.6
859,2026-01-09,C1069,48,Male,Home & Kitchen,Mixer,North,4,3861.61,20,12357.15
860,2025-07-23,C1029,20,Female,Clothing,Shoes,North,1,1532.14,5,1455.53
861,2026-03-06,C1068,42,Male,Electronics,Smartphone,North,1,17177.05,10,15459.34
862,2026-03-21,C1246,58,Female,Groceries,Coffee,West,3,4113.2,0,12339.6
863,2026-08-04,C1058,59,Female,Groceries,Coffee,South,7,4647.38,5,30905.08
864,2025-10-13,C1071,23,Female,Home & Kitchen,Cookware,East,3,1835.99,5,5232.57
865,2025-07-17,C1299,59,Female,Groceries,Rice,North,3,2398.94,20,5757.46
866,2026-08-20,C1100,57,Female,Home & Kitchen,Chair,South,3,3168.59,5,9030.48
867,2026-05-06,C1255,47,Female,Home & Kitchen,Chair,South,5,1220.55,5,5797.61
868,2025-10-02,C1261,28,Male,Electronics,Headphones,West,1,9698.08,0,9698.08
869,2025-01-27,C1190,36,Female,Home & Kitchen,Table,South,7,4730.2,5,31455.83
870,2025-08-17,C1097,64,Female,Clothing,T-Shirt,East,7,3744.78,0,26213.46
871,2025-10-09,C1133,39,Male,Groceries,Milk,North,4,1791.01,5,6805.84
872,2025-01-18,C1242,47,Female,Home & Kitchen,Mixer,West,3,2268.02,10,6123.65
873,2026-02-26,C1134,63,Female,Electronics,Headphones,South,1,24061.16,0,24061.16
874,2026-03-22,C1186,23,Female,Clothing,Shoes,South,2,2951.87,15,5018.18
875,2025-10-05,C1051,40,Female,Clothing,Jeans,East,2,2688.62,10,4839.52
876,2026-01-29,C1183,26,Male,Home & Kitchen,Chair,West,1,3133.62,0,3133.62
877,2025-02-03,C1291,55,Male,Clothing,T-Shirt,East,5,4671.22,5,22188.3
878,2026-02-07,C1210,56,Male,Clothing,Shoes,West,3,3348.72,0,10046.16
879,2025-05-09,C1091,45,Male,Home & Kitchen,Mixer,North,3,1265.0,15,3225.75
880,2025-06-22,C1208,65,Female,Clothing,Shoes,East,5,2570.33,20,10281.32
881,2026-05-11,C1143,48,Female,Clothing,Shoes,North,3,3439.39,20,8254.54
882,2025-08-03,C1166,48,Male,Groceries,Coffee,West,2,563.0,10,1013.4
883,2025-10-31,C1294,40,Male,Clothing,T-Shirt,North,3,3268.06,0,9804.18
884,2025-12-22,C1028,62,Male,Electronics,Laptop,East,3,47362.93,15,120775.47
885,2025-08-19,C1204,19,Female,Groceries,Coffee,South,2,4685.64,15,7965.59
886,2025-09-24,C1069,52,Male,Clothing,Jacket,North,6,781.87,20,3752.98
887,2025-04-25,C1220,48,Male,Clothing,Shoes,East,7,2900.17,20,16240.95
888,2025-04-11,C1021,22,Female,Electronics,Smartphone,North,1,817.21,5,776.35
889,2026-06-21,C1121,49,Female,Electronics,Laptop,South,4,24998.5,15,84994.9
890,2025-01-13,C1048,42,Male,Electronics,Laptop,East,3,32448.02,10,87609.65
891,2026-01-22,C1069,41,Female,Groceries,Coffee,South,6,410.85,20,1972.08
892,2025-11-28,C1205,62,Female,Electronics,Tablet,East,2,33496.36,5,63643.08
893,2026-05-13,C1178,30,Female,Electronics,Smartphone,East,6,13208.5,15,67363.35
894,2025-08-02,C1208,58,Female,Home & Kitchen,Chair,West,7,1206.77,20,6757.91
895,2026-03-29,C1060,33,Male,Clothing,T-Shirt,West,2,4339.65,5,8245.33
896,2025-06-02,C1277,34,Male,Clothing,Jeans,North,5,3806.4,0,19032.0
897,2025-06-07,C1275,56,Female,Groceries,Rice,North,2,2701.66,15,4592.82
898,2025-03-14,C1189,34,Male,Clothing,Jacket,East,6,4241.59,5,24177.06
899,2025-07-21,C1011,44,Female,Clothing,Jacket,South,5,2662.42,0,13312.1
900,2025-01-16,C1012,52,Male,Electronics,Laptop,North,6,15423.68,10,83287.87
901,2025-05-14,C1283,37,Male,Clothing,Jacket,South,4,1426.66,0,5706.64
902,2025-04-13,C1055,18,Male,Electronics,Tablet,South,5,1155.38,10,5199.21
903,2025-05-01,C1182,24,Female,Electronics,Smartphone,East,7,2708.73,5,18013.05
904,2025-09-30,C1232,53,Female,Clothing,Jacket,South,3,4534.26,5,12922.64
905,2025-01-25,C1187,49,Female,Home & Kitchen,Cookware,South,5,2937.22,10,13217.49
906,2025-08-15,C1182,59,Female,Clothing,Jeans,East,5,3526.87,15,14989.2
907,2026-03-09,C1100,47,Male,Clothing,T-Shirt,East,4,69.4,10,249.84
908,2026-04-08,C1029,60,Female,Home & Kitchen,Table,West,7,3351.48,20,18768.29
909,2025-06-15,C1279,43,Male,Clothing,Shoes,East,7,3209.83,5,21345.37
910,2025-05-19,C1229,35,Male,Home & Kitchen,Cookware,South,2,586.58,20,938.53
911,2026-04-28,C1191,61,Female,Clothing,Jeans,East,6,2047.95,0,12287.7
912,2025-10-22,C1281,38,Female,Electronics,Headphones,East,6,25317.15,10,136712.61
913,2026-04-25,C1151,30,Male,Groceries,Bread,West,6,2492.73,15,12712.92
914,2025-04-11,C1149,35,Male,Home & Kitchen,Chair,West,1,1063.36,10,957.02
915,2026-06-02,C1214,31,Male,Groceries,Rice,West,1,4190.38,5,3980.86
916,2026-04-25,C1135,47,Female,Home & Kitchen,Cookware,South,5,1691.71,20,6766.84
917,2025-12-10,C1262,44,Female,Home & Kitchen,Chair,West,1,127.69,10,114.92
918,2025-08-02,C1246,41,Male,Electronics,Tablet,South,6,39159.01,10,211458.65
919,2026-04-15,C1234,52,Female,Home & Kitchen,Cookware,North,1,4777.56,15,4060.93
920,2025-10-07,C1136,59,Female,Clothing,Shoes,North,3,1719.2,5,4899.72
921,2025-11-01,C1286,25,Male,Electronics,Tablet,East,4,17600.42,20,56321.34
922,2025-07-09,C1053,55,Female,Groceries,Milk,South,1,3913.83,15,3326.76
923,2025-07-16,C1223,64,Female,Clothing,Shoes,South,1,2913.89,15,2476.81
924,2026-04-16,C1263,40,Male,Home & Kitchen,Table,East,4,3271.09,10,11775.92
925,2025-10-31,C1115,35,Male,Clothing,Jeans,West,2,3659.59,0,7319.18
926,2026-02-07,C1039,32,Female,Electronics,Smartphone,East,1,36033.56,15,30628.53
927,2025-10-11,C1213,64,Female,Home & Kitchen,Chair,North,7,1973.72,10,12434.44
928,2025-04-15,C1258,29,Female,Home & Kitchen,Chair,South,3,4265.11,10,11515.8
929,2026-01-02,C1258,46,Male,Groceries,Bread,South,4,3209.21,5,12195.0
930,2025-01-06,C1236,57,Male,Clothing,Shoes,East,7,3886.65,15,23125.57
931,2026-05-25,C1040,49,Male,Home & Kitchen,Table,North,1,3582.36,0,3582.36
932,2026-01-11,C1087,52,Female,Clothing,Shoes,East,1,471.46,0,471.46
933,2025-11-19,C1252,63,Female,Groceries,Rice,South,6,4347.09,0,26082.54
934,2026-07-15,C1038,25,Female,Clothing,Jeans,North,3,3530.84,10,9533.27
935,2025-09-30,C1161,64,Female,Groceries,Coffee,West,2,2653.44,15,4510.85
936,2025-04-23,C1205,38,Female,Clothing,Shoes,North,5,1423.74,15,6050.9
